,Data,transitivity,grauMedio,average_path_length,modularity,global_average_link_distance,eccentricity,eigenvector,coreness,pagerank,links,oni,flag
345,1978-10-01,0.5707169687320154,24.06341719077568,28.889456198607306,0.8536025584048714,8.344535710921682e-05,37.30909329140462,0.009787582763730531,14.694051362683439,0.00013102725366876308,91826,-0.23,0
346,1978-11-01,0.571075969745538,24.136006289308177,30.40563063824129,0.8461031753087143,8.511394166355209e-05,36.0104821802935,0.01018024762244148,14.691561844863731,0.00013102725366876308,92103,-0.14,0
347,1978-12-01,0.5714817213974579,24.17976939203355,30.16675701726407,0.8534017349740086,8.483266711225712e-05,35.169156184486376,0.010028336447985023,14.723532494758912,0.00013102725366876308,92270,0.11,0
348,1979-01-01,0.5724085503343598,24.52830188679245,28.05710628224771,0.8470200974550737,8.66344183724614e-05,35.263102725366885,0.009718748206936507,14.87408280922432,0.00013102725366876308,93600,0.03,0
349,1979-02-01,0.5685137665703766,24.270440251572328,23.97217648030061,0.8496797062047864,8.420625049684043e-05,34.87172431865828,0.008974297895646903,14.826519916142557,0.00013102725366876308,92616,-0.04,0
350,1979-03-01,0.5677816163218622,24.041142557651987,29.969132719430046,0.8489960762647308,8.251136927586768e-05,34.50602725366876,0.008014644906049017,14.568265199161425,0.00013102725366876308,91741,0.23,0
351,1979-04-01,0.5675508902705169,24.055293501048215,28.12521696506059,0.8476905157205892,8.219350391254298e-05,34.83674004192872,0.010582365017028509,14.58045073375262,0.00013102725366876308,91795,0.42,0
352,1979-05-01,0.5669637381954948,24.131289308176104,44.05244455543386,0.8519787804026249,8.247134989145614e-05,34.42099056603774,0.009688499648637909,14.6833071278826,0.00013102725366876308,92085,0.19,0
353,1979-06-01,0.5677353905613591,24.01755765199161,24.303894148523053,0.8514621810578571,8.165088467651883e-05,35.053721174004195,0.00959169320022362,14.600628930817608,0.00013102725366876308,91651,0.08,0
354,1979-07-01,0.5677435309206693,23.85298742138365,40.2357197635596,0.8478649796732894,8.086356127098481e-05,34.81787211740042,0.008047687244986125,14.491483228511528,0.00013102725366876308,91023,-0.13,0
355,1979-08-01,0.5684035870896378,24.05843815513627,26.2663254017116,0.8471295574332092,8.220035796813034e-05,34.971174004192875,0.007609592596684483,14.599973794549264,0.00013102725366876308,91807,0.16,0
356,1979-09-01,0.5700641996008526,24.54323899371069,30.378788749794985,0.8541643280273302,8.674958643281006e-05,35.95125786163522,0.009335951162994852,14.830581761006288,0.00013102725366876308,93657,0.48,0
357,1979-10-01,0.5679143415720445,24.41168763102725,26.37984071096957,0.8432268890349308,8.445250727243835e-05,36.05778301886792,0.009781923028450022,14.70662997903564,0.00013102725366876308,93155,0.35,0
